id,essay_set,essay_weight,essay_score,Usage
25325,9,1,2,PublicTest
25326,9,1,2,PublicTest
25327,9,1,0,PublicTest
25328,9,1,0,PublicTest
25329,9,1,0,PublicTest
25330,9,1,2,PublicTest
25331,9,1,1,PublicTest
25332,9,1,0,PublicTest
25333,9,1,2,PublicTest
25334,9,1,1,PublicTest
25335,9,1,1,PublicTest
25336,9,1,1,PublicTest
25337,9,1,1,PublicTest
25338,9,1,2,PublicTest
25339,9,1,1,PublicTest
25340,9,1,0,PublicTest
25341,9,1,2,PublicTest
25342,9,1,1,PublicTest
25343,9,1,0,PublicTest
25344,9,1,0,PublicTest
25345,9,1,2,PublicTest
25346,9,1,2,PublicTest
25347,9,1,1,PublicTest
25348,9,1,1,PublicTest
27589,10,1,1,PublicTest
27590,10,1,0,PublicTest
27591,10,1,1,PublicTest
27592,10,1,2,PublicTest
27593,10,1,2,PublicTest
27594,10,1,1,PublicTest
27595,10,1,1,PublicTest
27596,10,1,2,PublicTest
27597,10,1,2,PublicTest
27598,10,1,1,PublicTest
27599,10,1,1,PublicTest
27600,10,1,1,PublicTest
27601,10,1,1,PublicTest
27602,10,1,2,PublicTest
27603,10,1,2,PublicTest
27604,10,1,1,PublicTest
27605,10,1,1,PublicTest
27606,10,1,1,PublicTest
27607,10,1,1,PublicTest
27608,10,1,2,PublicTest
27609,10,1,0,PublicTest
27610,10,1,1,PublicTest
27611,10,1,0,PublicTest
27612,10,1,0,PublicTest
27613,10,1,2,PublicTest
27614,10,1,0,PublicTest
27615,10,1,2,PublicTest
27616,10,1,1,PublicTest
27617,10,1,1,PublicTest
27618,10,1,1,PublicTest
27619,10,1,0,PublicTest
27620,10,1,0,PublicTest
27621,10,1,2,PublicTest
27622,10,1,2,PublicTest
27623,10,1,1,PublicTest
27624,10,1,2,PublicTest
27625,10,1,1,PublicTest
27626,10,1,1,PublicTest
27627,10,1,1,PublicTest
27628,10,1,1,PublicTest
27629,10,1,2,PublicTest
27630,10,1,1,PublicTest
27631,10,1,2,PublicTest
27632,10,1,0,PublicTest
27633,10,1,2,PublicTest
27634,10,1,2,PublicTest
27635,10,1,2,PublicTest
27636,10,1,1,PublicTest
27637,10,1,2,PublicTest
27638,10,1,1,PublicTest
27639,10,1,1,PublicTest
27640,10,1,1,PublicTest
27641,10,1,1,PublicTest
27642,10,1,2,PublicTest
27643,10,1,2,PublicTest
27644,10,1,2,PublicTest
27645,10,1,2,PublicTest
27646,10,1,1,PublicTest
27647,10,1,1,PublicTest
27648,10,1,0,PublicTest
27649,10,1,1,PublicTest
27650,10,1,0,PublicTest
27651,10,1,2,PublicTest
27652,10,1,2,PublicTest
27653,10,1,1,PublicTest
27654,10,1,1,PublicTest
27655,10,1,1,PublicTest
27656,10,1,2,PublicTest
27657,10,1,0,PublicTest
27658,10,1,1,PublicTest
27659,10,1,2,PublicTest
27660,10,1,1,PublicTest
27661,10,1,1,PublicTest
27662,10,1,2,PublicTest
27663,10,1,1,PublicTest
27664,10,1,1,PublicTest
27665,10,1,1,PublicTest
27666,10,1,1,PublicTest
27667,10,1,1,PublicTest
27668,10,1,1,PublicTest
27669,10,1,0,PublicTest
27670,10,1,2,PublicTest
27671,10,1,1,PublicTest
27672,10,1,1,PublicTest
27673,10,1,1,PublicTest
27674,10,1,1,PublicTest
27675,10,1,0,PublicTest
27676,10,1,2,PublicTest
27677,10,1,0,PublicTest
27678,10,1,1,PublicTest
27679,10,1,1,PublicTest
27680,10,1,2,PublicTest
27681,10,1,1,PublicTest
27682,10,1,1,PublicTest
27683,10,1,2,PublicTest
27684,10,1,2,PublicTest
27685,10,1,2,PublicTest
27686,10,1,2,PublicTest
27687,10,1,1,PublicTest
27688,10,1,1,PublicTest
27689,10,1,1,PublicTest
27690,10,1,1,PublicTest
27691,10,1,2,PublicTest
27692,10,1,0,PublicTest
27693,10,1,2,PublicTest
27694,10,1,1,PublicTest
27695,10,1,1,PublicTest
27696,10,1,0,PublicTest
27697,10,1,1,PublicTest
27698,10,1,0,PublicTest
27699,10,1,1,PublicTest
27700,10,1,1,PublicTest
27701,10,1,2,PublicTest
27702,10,1,1,PublicTest
27703,10,1,2,PublicTest
27704,10,1,1,PublicTest
27705,10,1,2,PublicTest
27706,10,1,1,PublicTest
27707,10,1,1,PublicTest
27708,10,1,1,PublicTest
27709,10,1,1,PublicTest
27710,10,1,2,PublicTest
27711,10,1,2,PublicTest
27712,10,1,1,PublicTest
27713,10,1,1,PublicTest
27714,10,1,0,PublicTest
27715,10,1,1,PublicTest
27716,10,1,1,PublicTest
27717,10,1,2,PublicTest
27718,10,1,2,PublicTest
27719,10,1,0,PublicTest
27720,10,1,2,PublicTest
27721,10,1,1,PublicTest
27722,10,1,1,PublicTest
27723,10,1,2,PublicTest
27724,10,1,0,PublicTest
27725,10,1,1,PublicTest
27726,10,1,0,PublicTest
27727,10,1,2,PublicTest
27728,10,1,1,PublicTest
27729,10,1,2,PublicTest
27730,10,1,1,PublicTest
27731,10,1,1,PublicTest
27732,10,1,0,PublicTest
27733,10,1,2,PublicTest
27734,10,1,2,PublicTest
27735,10,1,0,PublicTest
27736,10,1,0,PublicTest
27737,10,1,2,PublicTest
27738,10,1,1,PublicTest
27739,10,1,1,PublicTest
27740,10,1,1,PublicTest
27741,10,1,1,PublicTest
27742,10,1,2,PublicTest
27743,10,1,2,PublicTest
27744,10,1,1,PublicTest
27745,10,1,1,PublicTest
27746,10,1,2,PublicTest
27747,10,1,1,PublicTest
27748,10,1,0,PublicTest
27749,10,1,1,PublicTest
27750,10,1,1,PublicTest
27751,10,1,2,PublicTest
27752,10,1,0,PublicTest
27753,10,1,2,PublicTest
27754,10,1,1,PublicTest
27755,10,1,2,PublicTest
27756,10,1,1,PublicTest
27757,10,1,1,PublicTest
27758,10,1,1,PublicTest
27759,10,1,1,PublicTest
27760,10,1,0,PublicTest
27761,10,1,1,PublicTest
27762,10,1,1,PublicTest
27763,10,1,0,PublicTest
27764,10,1,2,PublicTest
27765,10,1,1,PublicTest
27766,10,1,1,PublicTest
27767,10,1,0,PublicTest
27768,10,1,1,PublicTest
27769,10,1,1,PublicTest
27770,10,1,1,PublicTest
27771,10,1,2,PublicTest
27772,10,1,0,PublicTest
27773,10,1,2,PublicTest
27774,10,1,0,PublicTest
27775,10,1,1,PublicTest
27776,10,1,2,PublicTest
27777,10,1,1,PublicTest
27778,10,1,2,PublicTest
27779,10,1,2,PublicTest
27780,10,1,1,PublicTest
27781,10,1,1,PublicTest
27782,10,1,1,PublicTest
27783,10,1,2,PublicTest
27784,10,1,1,PublicTest
27785,10,1,1,PublicTest
27786,10,1,2,PublicTest
27787,10,1,2,PublicTest
27788,10,1,2,PublicTest
27789,10,1,2,PublicTest
27790,10,1,1,PublicTest
27791,10,1,2,PublicTest
27792,10,1,0,PublicTest
27793,10,1,0,PublicTest
27794,10,1,0,PublicTest
27795,10,1,2,PublicTest
27796,10,1,2,PublicTest
27797,10,1,1,PublicTest
27798,10,1,1,PublicTest
27799,10,1,1,PublicTest
27800,10,1,2,PublicTest
27801,10,1,2,PublicTest
27802,10,1,1,PublicTest
27803,10,1,1,PublicTest
27804,10,1,2,PublicTest
27805,10,1,2,PublicTest
27806,10,1,1,PublicTest
27807,10,1,1,PublicTest
27808,10,1,1,PublicTest
27809,10,1,0,PublicTest
27810,10,1,2,PublicTest
27811,10,1,2,PublicTest
27812,10,1,1,PublicTest
27813,10,1,1,PublicTest
27814,10,1,0,PublicTest
27815,10,1,1,PublicTest
27816,10,1,1,PublicTest
27817,10,1,2,PublicTest
27818,10,1,1,PublicTest
27819,10,1,2,PublicTest
27820,10,1,2,PublicTest
27821,10,1,0,PublicTest
27822,10,1,2,PublicTest
27823,10,1,1,PublicTest
27824,10,1,2,PublicTest
27825,10,1,0,PublicTest
27826,10,1,2,PublicTest
27827,10,1,2,PublicTest
27828,10,1,1,PublicTest
27829,10,1,1,PublicTest
27830,10,1,0,PublicTest
27831,10,1,2,PublicTest
27832,10,1,0,PublicTest
27833,10,1,1,PublicTest
27834,10,1,1,PublicTest
27835,10,1,1,PublicTest
27836,10,1,2,PublicTest
27837,10,1,0,PublicTest
27838,10,1,2,PublicTest
27839,10,1,2,PublicTest
27840,10,1,2,PublicTest
27841,10,1,1,PublicTest
27842,10,1,2,PublicTest
27843,10,1,2,PublicTest
27844,10,1,1,PublicTest
27845,10,1,1,PublicTest
27846,10,1,0,PublicTest
27847,10,1,1,PublicTest
27848,10,1,2,PublicTest
27849,10,1,2,PublicTest
27850,10,1,2,PublicTest
27851,10,1,1,PublicTest
27852,10,1,2,PublicTest
27853,10,1,2,PublicTest
27854,10,1,2,PublicTest
27855,10,1,0,PublicTest
27856,10,1,2,PublicTest
27857,10,1,0,PublicTest
27858,10,1,2,PublicTest
27859,10,1,2,PublicTest
27860,10,1,1,PublicTest
27861,10,1,1,PublicTest
27862,10,1,2,PublicTest
27863,10,1,1,PublicTest
27864,10,1,0,PublicTest
27865,10,1,0,PublicTest
27866,10,1,1,PublicTest
27867,10,1,2,PublicTest
27868,10,1,1,PublicTest
27869,10,1,2,PublicTest
27870,10,1,1,PublicTest
27871,10,1,1,PublicTest
27872,10,1,1,PublicTest
27873,10,1,1,PublicTest
27874,10,1,2,PublicTest
27875,10,1,1,PublicTest
27876,10,1,2,PublicTest
27877,10,1,0,PublicTest
27878,10,1,0,PublicTest
27879,10,1,1,PublicTest
27880,10,1,1,PublicTest
27881,10,1,1,PublicTest
27882,10,1,0,PublicTest
27883,10,1,2,PublicTest
27884,10,1,1,PublicTest
27885,10,1,1,PublicTest
27886,10,1,1,PublicTest
27887,10,1,2,PublicTest
27888,10,1,2,PublicTest
27889,10,1,1,PublicTest
27890,10,1,2,PublicTest
27891,10,1,1,PublicTest
27892,10,1,1,PublicTest
27893,10,1,1,PublicTest
27894,10,1,2,PublicTest
27895,10,1,2,PublicTest
27896,10,1,2,PublicTest
27897,10,1,2,PublicTest
27898,10,1,2,PublicTest
27899,10,1,1,PublicTest
27900,10,1,1,PublicTest
27901,10,1,2,PublicTest
27902,10,1,2,PublicTest
27903,10,1,2,PublicTest
27904,10,1,1,PublicTest
27905,10,1,2,PublicTest
27906,10,1,1,PublicTest
27907,10,1,0,PublicTest
27908,10,1,0,PublicTest
27909,10,1,2,PublicTest
27910,10,1,2,PublicTest
27911,10,1,0,PublicTest
27912,10,1,1,PublicTest
27913,10,1,2,PublicTest
27914,10,1,1,PublicTest
27915,10,1,1,PublicTest
27916,10,1,0,PublicTest
27917,10,1,1,PublicTest
27918,10,1,2,PublicTest
27919,10,1,1,PublicTest
27920,10,1,1,PublicTest
27921,10,1,1,PublicTest
27922,10,1,1,PublicTest
27923,10,1,1,PublicTest
27924,10,1,1,PublicTest
27925,10,1,1,PublicTest
27926,10,1,1,PublicTest
27927,10,1,1,PublicTest
27928,10,1,0,PublicTest
27929,10,1,1,PublicTest
27930,10,1,1,PublicTest
27931,10,1,1,PublicTest
27932,10,1,1,PublicTest
27933,10,1,1,PublicTest
27934,10,1,1,PublicTest
27935,10,1,0,PublicTest
27936,10,1,2,PublicTest
27937,10,1,2,PublicTest
27938,10,1,1,PublicTest
27939,10,1,0,PublicTest
27940,10,1,1,PublicTest
27941,10,1,2,PublicTest
27942,10,1,1,PublicTest
27943,10,1,1,PublicTest
27944,10,1,1,PublicTest
27945,10,1,1,PublicTest
27946,10,1,2,PublicTest
27947,10,1,2,PublicTest
27948,10,1,2,PublicTest
27949,10,1,1,PublicTest
27950,10,1,2,PublicTest
27951,10,1,1,PublicTest
27952,10,1,2,PublicTest
27953,10,1,0,PublicTest
27954,10,1,1,PublicTest
27955,10,1,2,PublicTest
27956,10,1,1,PublicTest
27957,10,1,2,PublicTest
27958,10,1,1,PublicTest
27959,10,1,1,PublicTest
27960,10,1,2,PublicTest
27961,10,1,2,PublicTest
27962,10,1,2,PublicTest
27963,10,1,2,PublicTest
27964,10,1,1,PublicTest
27965,10,1,1,PublicTest
27966,10,1,1,PublicTest
27967,10,1,1,PublicTest
27968,10,1,2,PublicTest
27969,10,1,2,PublicTest
27970,10,1,1,PublicTest
27971,10,1,0,PublicTest
27972,10,1,1,PublicTest
27973,10,1,1,PublicTest
27974,10,1,2,PublicTest
27975,10,1,1,PublicTest
27976,10,1,2,PublicTest
27977,10,1,0,PublicTest
27978,10,1,2,PublicTest
27979,10,1,1,PublicTest
27980,10,1,2,PublicTest
27981,10,1,2,PublicTest
27982,10,1,2,PublicTest
27983,10,1,1,PublicTest
27984,10,1,2,PublicTest
27985,10,1,2,PublicTest
27986,10,1,1,PublicTest
27987,10,1,0,PublicTest
27988,10,1,2,PublicTest
27989,10,1,0,PublicTest
27990,10,1,1,PublicTest
27991,10,1,0,PublicTest
27992,10,1,1,PublicTest
27993,10,1,1,PublicTest
27994,10,1,2,PublicTest
27995,10,1,2,PublicTest
27996,10,1,1,PublicTest
27997,10,1,1,PublicTest
27998,10,1,2,PublicTest
27999,10,1,2,PublicTest
28000,10,1,2,PublicTest
28001,10,1,0,PublicTest
28002,10,1,1,PublicTest
28003,10,1,1,PublicTest
28004,10,1,1,PublicTest
28005,10,1,1,PublicTest
28006,10,1,1,PublicTest
28007,10,1,1,PublicTest
28008,10,1,1,PublicTest
28009,10,1,1,PublicTest
28010,10,1,1,PublicTest
28011,10,1,1,PublicTest
28012,10,1,0,PublicTest
28013,10,1,2,PublicTest
28014,10,1,2,PublicTest
28015,10,1,1,PublicTest
28016,10,1,1,PublicTest
28017,10,1,2,PublicTest
28018,10,1,2,PublicTest
28019,10,1,2,PublicTest
28020,10,1,1,PublicTest
28021,10,1,2,PublicTest
28022,10,1,2,PublicTest
28023,10,1,2,PublicTest
28024,10,1,1,PublicTest
28025,10,1,2,PublicTest
28026,10,1,1,PublicTest
28027,10,1,1,PublicTest
28028,10,1,2,PublicTest
28029,10,1,1,PublicTest
28030,10,1,2,PublicTest
28031,10,1,0,PublicTest
28032,10,1,2,PublicTest
28033,10,1,2,PublicTest
28034,10,1,1,PublicTest
28035,10,1,2,PublicTest
28036,10,1,2,PublicTest
28037,10,1,0,PublicTest
28038,10,1,2,PublicTest
28039,10,1,1,PublicTest
28040,10,1,2,PublicTest
28041,10,1,2,PublicTest
28042,10,1,2,PublicTest
28043,10,1,2,PublicTest
28044,10,1,1,PublicTest
28045,10,1,1,PublicTest
28046,10,1,2,PublicTest
28047,10,1,1,PublicTest
28048,10,1,2,PublicTest
28049,10,1,1,PublicTest
28050,10,1,1,PublicTest
28051,10,1,2,PublicTest
28052,10,1,1,PublicTest
28053,10,1,1,PublicTest
28054,10,1,2,PublicTest
28055,10,1,1,PublicTest
28056,10,1,0,PublicTest
28057,10,1,1,PublicTest
28058,10,1,1,PublicTest
28059,10,1,1,PublicTest
28060,10,1,0,PublicTest
28061,10,1,2,PublicTest
28062,10,1,2,PublicTest
28063,10,1,1,PublicTest
28064,10,1,0,PublicTest
28065,10,1,2,PublicTest
28066,10,1,1,PublicTest
28067,10,1,1,PublicTest
28068,10,1,2,PublicTest
28069,10,1,1,PublicTest
28070,10,1,2,PublicTest
28071,10,1,0,PublicTest
28072,10,1,1,PublicTest
28073,10,1,0,PublicTest
28074,10,1,1,PublicTest
28075,10,1,1,PublicTest
28076,10,1,0,PublicTest
28077,10,1,1,PublicTest
28078,10,1,2,PublicTest
28079,10,1,2,PublicTest
28080,10,1,2,PublicTest
28081,10,1,1,PublicTest
28082,10,1,2,PublicTest
28083,10,1,2,PublicTest
28084,10,1,0,PublicTest
28085,10,1,1,PublicTest
28086,10,1,1,PublicTest
28087,10,1,1,PublicTest
28088,10,1,0,PublicTest
28089,10,1,0,PublicTest
28090,10,1,2,PublicTest
28091,10,1,0,PublicTest
28092,10,1,1,PublicTest
28093,10,1,1,PublicTest
28094,10,1,1,PublicTest
28095,10,1,1,PublicTest
28096,10,1,1,PublicTest
28097,10,1,0,PublicTest
28098,10,1,2,PublicTest
28099,10,1,1,PublicTest
28100,10,1,1,PublicTest
28101,10,1,0,PublicTest
28102,10,1,1,PublicTest
28103,10,1,2,PublicTest
28104,10,1,1,PublicTest
28105,10,1,1,PublicTest
28106,10,1,1,PublicTest
28107,10,1,2,PublicTest
28108,10,1,2,PublicTest
28109,10,1,1,PublicTest
28110,10,1,2,PublicTest
28111,10,1,1,PublicTest
28112,10,1,0,PublicTest
28113,10,1,0,PublicTest
28114,10,1,1,PublicTest
28115,10,1,0,PublicTest
28116,10,1,2,PublicTest
28117,10,1,1,PublicTest
28118,10,1,2,PublicTest
28119,10,1,2,PublicTest
28120,10,1,2,PublicTest
28121,10,1,1,PublicTest
28122,10,1,1,PublicTest
28123,10,1,2,PublicTest
28124,10,1,1,PublicTest
28125,10,1,1,PublicTest
28126,10,1,1,PublicTest
28127,10,1,2,PublicTest
28128,10,1,2,PublicTest
28129,10,1,2,PublicTest
28130,10,1,1,PublicTest
28131,10,1,1,PublicTest
28132,10,1,1,PublicTest
28133,10,1,1,PublicTest
28134,10,1,1,PublicTest
